2182976.1, 0.0048828125, 0.0040039062,0,2,-2,4003,21,3982,389.6484375000,140.6250000000, 0.0000000000, 0.1464843750, 3.0525031090, 3.4188034534,15.3846149445,24110,19.3846
2182978.8, 0.0048828125, 0.0041015623,0,7,-7,4003,23,3980,389.6484375000,149.6582031250, 0.0000000000, 0.1953125000, 3.0525031090, 3.4188034534,15.3846149445,24110,29.3846
2182980.2, 0.0048828125, 0.0041015623,0,4,-4,4003,23,3980,389.8925781250,149.6582031250, 0.0000000000, 0.1953125000, 3.0525031090, 3.4188034534,15.3846149445,24110,23.3846
2182982.2, 0.0048828125, 0.0041015623,0,2,-2,4003,21,3982,389.6484375000,149.6582031250, 0.0000000000, 0.1464843750, 3.0525031090, 3.4188034534,15.3846149445,24110,19.3846
2182984.2, 0.0048828125, 0.0041015623,0,2,-2,4001,20,3981,389.6484375000,149.6582031250, 0.0000000000, 0.1464843750, 3.0525031090, 3.4188034534,15.3846149445,24110,19.3846
2182985.9, 0.0073242188, 0.0041259765,0,4,-4,4002,21,3981,389.6484375000,149.6582031250, 0.0000000000,48.3398437500, 3.0525031090, 3.4188034534,15.3846149445,24110,23.3846
2182989.6, 0.0073242188, 0.0041259765,0,4,-4,4002,21,3981,389.8925781250,149.9023437500, 0.0000000000,56.4941406250, 3.0525031090, 3.4188034534,15.3846149445,24110,23.3846
2182998.0, 0.0024414063, 0.0041015623,0,0,0,4001,21,3980,389.6484375000,149.9023437500, 0.0000000000,55.1269531250, 3.0525031090, 3.4188034534,15.3846149445,24110,15.3846
2183000.0, 0.0073242188, 0.0041259765,0,4,-4,4000,21,3979,389.6484375000,149.6582031250, 0.0000000000,54.9804687500, 3.0525031090, 3.4188034534,15.3846149445,24110,23.3846
2183002.0, 0.0048828125, 0.0041259765,0,4,-4,3999,21,3978,389.6484375000,149.6582031250, 0.0000000000,54.9316406250, 3.0525031090, 3.4188034534,15.3846149445,24110,23.3846
2183003.9, 0.0048828125, 0.0041259765,0,7,-7,4001,21,3980,389.6484375000,149.6582031250, 0.0000000000,54.9316406250, 3.0525031090, 3.4188034534,15.3846149445,24110,29.3846
2183009.7, 0.0048828125, 0.0041259765,0,2,-2,3999,20,3979,389.6484375000,149.9023437500, 0.0000000000,54.9804687500, 3.0525031090, 3.4188034534,15.3846149445,24110,19.3846
2183010.5, 0.0048828125, 0.0041259765,0,2,-2,3999,20,3979,389.6484375000,149.9023437500, 0.0000000000,54.9804687500, 3.0525031090, 3.4188034534,15.3846149445,24110,19.3846
2183011.4, 0.0048828125, 0.0041259765,0,4,-4,3739,23,3716,389.6484375000,149.9023437500, 0.0000000000,54.9804687500, 1.8315018415, 2.9304029942,16.1172161102,24110,24.1172
2183012.9, 0.0048828125, 0.0041015623,0,2,-2,3501,19,3482,389.6484375000,145.0195312500,86.0351562500,54.8828125000, 1.8315018415, 2.9304029942,16.1172161102,24110,20.1172
2183013.9, 0.0048828125, 0.0041015623,0,4,-4,3500,18,3482,389.6484375000,144.5312500000,89.6484375000,54.9316406250,335.7753295898,68.3760681152,16.1172161102,24110,24.1172
2183016.0, 0.0048828125, 0.0041015623,0,4,-4,3500,19,3481,389.6484375000,144.7753906250,89.7460937500,54.9316406250,1201.4652099609,28.3272285461,30.7692298889,24110,38.7692
2183018.1, 0.0048828125, 0.0041259765,0,4,-4,3502,19,3483,389.8925781250,144.7753906250,89.9414062500,54.9804687500,1201.4652099609,28.3272285461,30.7692298889,24110,38.7692
2183021.4, 0.0048828125, 0.0044677733,2483,7,2476,3123,14,3109,389.6484375000,137.9394531250,86.9140625000,63.1835937500,1202.0756835938,41.0256423950,696.7033081055,24370,710.703
2183022.2, 0.0048828125, 0.0044433591,2620,12,2608,3126,14,3111,389.8925781250,135.7421875000,85.5468750000,64.5996093750,1202.0756835938,41.0256423950,736.2637329102,24370,760.264
2183026.2, 0.0048828125, 0.0044677733,2622,9,2613,3122,13,3109,389.6484375000,134.7656250000,84.9609375000,68.0175781250,1202.0756835938,41.0256423950,736.2637329102,24370,754.264
2183027.3, 0.0048828125, 0.0044677733,2620,9,2611,3123,14,3109,389.8925781250,135.0097656250,84.9609375000,71.9726562500,1202.0756835938,41.0256423950,736.2637329102,24370,754.264
2183028.2, 0.0048828125, 0.0044677733,2625,9,2616,3122,13,3109,389.8925781250,134.7656250000,84.9609375000,75.8300781250,1202.0756835938,50.7936515808,736.2637329102,24370,754.264
2183030.1, 0.0048828125, 0.0044677733,2632,7,2625,3121,13,3108,389.6484375000,134.5214843750,84.8632812500,75.8300781250,1202.0756835938,50.7936515808,736.2637329102,24370,750.264
2183032.0, 0.0048828125, 0.0044677733,2625,9,2616,3125,14,3111,389.6484375000,134.5214843750,84.9609375000,75.6835937500,1202.0756835938,50.7936515808,736.2637329102,24370,754.264
2183034.0, 0.0048828125, 0.0044433591,2625,4,2621,3121,13,3108,389.6484375000,134.7656250000,84.9609375000,75.5859375000,1202.0756835938,50.7936515808,736.2637329102,24370,744.264
2183037.8, 0.0048828125, 0.0044433591,2622,7,2615,3122,13,3109,389.6484375000,134.7656250000,84.8632812500,75.4882812500,1202.0756835938,60.5616607666,736.2637329102,24370,750.264
2183039.1, 0.0048828125, 0.0044433591,2625,7,2618,3124,13,3111,389.8925781250,134.7656250000,84.9609375000,75.3906250000,1202.0756835938,60.5616607666,736.2637329102,24370,750.264
2183041.1, 0.0048828125, 0.0044433591,2622,7,2615,3121,13,3108,389.6484375000,134.7656250000,84.9609375000,75.4394531250,1202.0756835938,60.5616607666,736.2637329102,24370,750.264
2183042.0, 0.0073242188, 0.0044433591,2625,9,2618,3125,14,3111,389.6484375000,134.7656250000,84.8632812500,75.4394531250,1202.0756835938,60.5616607666,736.2637329102,24370,754.264
2183043.9, 0.0048828125, 0.0044433591,2622,4,2618,3123,14,3109,389.6484375000,134.5214843750,84.8632812500,75.2929687500,1202.0756835938,60.5616607666,736.2637329102,24370,744.264
2183045.9, 0.0073242188, 0.0044433591,2625,7,2618,3123,14,3109,389.6484375000,134.5214843750,84.7656250000,75.3417968750,1202.0756835938,60.5616607666,736.2637329102,24370,750.264
2183047.8, 0.0048828125, 0.0044189454,2625,7,2618,3123,14,3109,389.6484375000,134.5214843750,84.8632812500,75.4394531250,1202.0756835938,60.5616607666,736.2637329102,24370,750.264
2183049.8, 0.0048828125, 0.0044189454,2625,9,2616,3123,14,3109,389.6484375000,134.7656250000,84.9609375000,75.4882812500,1202.0756835938,60.5616607666,736.2637329102,24370,754.264
2183054.3, 0.0048828125, 0.0044189454,2625,9,2616,3123,14,3109,389.8925781250,134.7656250000,84.8632812500,75.3906250000,1202.0756835938,60.5616607666,736.2637329102,24370,754.264
2183054.9, 0.0048828125, 0.0044433591,2625,7,2623,3123,14,3109,389.8925781250,134.7656250000,85.0585937500,75.3906250000,1202.0756835938,60.5616607666,736.2637329102,24370,750.264
2183055.8, 0.0073242188, 0.0044433591,2627,7,2620,3125,14,3111,389.6484375000,134.7656250000,84.9609375000,75.4394531250,1202.0756835938,60.5616607666,736.2637329102,24370,750.264
2183057.8, 0.0073242188, 0.0044433591,2627,7,2620,3123,14,3109,389.6484375000,134.7656250000,84.8632812500,75.3906250000,1202.0756835938,60.5616607666,736.2637329102,24370,750.264
2183060.7, 0.0048828125, 0.0044189454,2627,7,2615,3126,14,3112,389.6484375000,134.7656250000,84.8632812500,75.3906250000,1202.0756835938,70.3296737671,736.2637329102,24370,750.264
2183062.7, 0.0048828125, 0.0044189454,2630,9,2621,3123,14,3109,389.6484375000,134.5214843750,84.9609375000,75.4394531250,1202.0756835938,70.3296737671,736.2637329102,24370,754.264
2183064.7, 0.0048828125, 0.0044189454,2630,9,2621,3122,13,3109,389.6484375000,134.7656250000,84.8632812500,75.3906250000,1202.0756835938,70.3296737671,736.2637329102,24370,754.264
2183066.2, 0.0048828125, 0.0044189454,2625,9,2616,3123,14,3109,389.4042968750,134.5214843750,84.8632812500,75.4882812500,1202.0756835938,70.3296737671,736.2637329102,24370,754.264
2183068.2, 0.0048828125, 0.0044189454,2617,4,2613,3123,14,3109,389.6484375000,134.7656250000,84.9609375000,75.4394531250,1202.0756835938,70.3296737671,736.2637329102,24370,744.264
2183071.6, 0.0048828125, 0.0044189454,2630,7,2615,3125,14,3111,389.6484375000,134.5214843750,84.9609375000,75.5371093750,1202.0756835938,70.3296737671,736.2637329102,24370,750.264
2183072.3, 0.0048828125, 0.0044189454,2627,7,2620,3125,14,3111,389.6484375000,134.7656250000,84.8632812500,75.3906250000,1202.0756835938,70.3296737671,736.2637329102,24370,750.264
2183075.1, 0.0048828125, 0.0044189454,2632,4,2628,3122,14,3108,389.6484375000,134.5214843750,84.9609375000,75.4394531250,1202.0756835938,70.3296737671,736.2637329102,24370,744.264
2183077.9, 0.0048828125, 0.0044189454,2622,7,2615,3123,14,3109,389.6484375000,134.7656250000,84.8632812500,75.5371093750,1202.0756835938,70.3296737671,736.2637329102,24370,750.264
2183079.8, 0.0048828125, 0.0044189454,2625,4,2621,3122,13,3109,389.6484375000,134.7656250000,84.8632812500,75.3417968750,1202.0756835938,70.3296737671,736.2637329102,24370,744.264
2183080.6, 0.0048828125, 0.0044189454,2627,9,2618,3125,14,3111,389.6484375000,134.7656250000,84.9609375000,75.3906250000,1202.0756835938,70.3296737671,736.2637329102,24370,754.264
2183081.8, 0.0048828125, 0.0044189454,2630,7,2623,3125,14,3111,389.6484375000,134.7656250000,84.9609375000,75.6347656250,1202.0756835938,70.3296737671,736.2637329102,24370,750.264
2183084.8, 0.0048828125, 0.0044189454,2627,4,2620,3123,14,3109,389.8925781250,134.7656250000,84.9609375000,75.3417968750,1202.0756835938,70.3296737671,736.2637329102,24370,744.264
2183085.9, 0.0048828125, 0.0044189454,2627,7,2620,3122,14,3108,389.6484375000,134.7656250000,84.9609375000,75.5371093750,1202.0756835938,70.3296737671,736.2637329102,24370,750.264
2183087.9, 0.0048828125, 0.0044189454,2622,7,2615,3123,14,3109,389.8925781250,134.7656250000,84.9609375000,75.4882812500,1202.0756835938,70.3296737671,736.2637329102,24370,750.264
2183090.1, 0.0048828125, 0.0044189454,2625,7,2618,3124,13,3111,389.8925781250,134.7656250000,84.9609375000,75.3417968750,1202.0756835938,70.3296737671,736.2637329102,24370,750.264
2183092.0, 0.0048828125, 0.0044189454,2622,7,2615,3125,14,3111,389.8925781250,134.7656250000,84.9609375000,75.3906250000,1202.0756835938,70.3296737671,736.2637329102,24370,750.264
2183094.0, 0.0048828125, 0.0044189454,2622,4,2615,3125,13,3112,389.8925781250,134.7656250000,84.8632812500,75.4394531250,1202.0756835938,70.3296737671,736.2637329102,24370,744.264
2183095.8, 0.0048828125, 0.0044189454,2622,7,2615,3122,13,3109,389.6484375000,134.7656250000,84.9609375000,75.4882812500,1202.0756835938,70.3296737671,736.2637329102,24370,750.264
2183099.3, 0.0048828125, 0.0039550778,0,2,-2,3489,10,3479,389.6484375000,130.6152343750, 9.8632812500, 3.7109375000,303.4187927246,32.7228317261,30.7692298889,32620,34.7692
2183100.7, 0.0048828125, 0.0038818358,0,4,-4,3500,19,3481,389.6484375000,119.8730468750, 0.0000000000, 0.0000000000,303.4187927246,32.7228317261,30.7692298889,32620,38.7692
2183102.4, 0.0073242188, 0.0038818358,0,4,-4,3502,19,3483,389.6484375000,119.6289062500, 0.0000000000, 0.0000000000,303.4187927246,32.7228317261,30.7692298889,32620,38.7692
2183104.4, 0.0048828125, 0.0038818358,0,4,-4,3501,18,3483,389.6484375000,119.6289062500, 0.0976562500, 0.0000000000,303.4187927246,32.7228317261,30.7692298889,32620,38.7692
2183106.3, 0.0024414063, 0.0038818358,0,4,-4,3501,19,3482,389.6484375000,119.6289062500, 0.3906250000, 0.0000000000,303.4187927246,32.7228317261,30.7692298889,32620,38.7692
2183108.0, 0.0048828125, 0.0038818358,0,0,0,3499,18,3481,389.6484375000,119.8730468750, 0.3906250000, 0.0000000000,303.4187927246,32.7228317261,30.7692298889,32620,30.7692
2183110.4, 0.0048828125, 0.0038818358,0,4,-4,3501,19,3481,389.6484375000,119.8730468750, 0.4882812500, 0.1953125000,303.4187927246,32.7228317261,30.7692298889,32620,38.7692
2183112.3, 0.0048828125, 0.0038574217,0,2,-2,3500,19,3481,389.6484375000,119.6289062500, 0.3906250000, 0.2441406250,303.4187927246,32.7228317261,30.7692298889,32620,34.7692
2183117.3, 0.0048828125, 0.0038818358,0,4,-4,3499,18,3481,389.6484375000,119.8730468750, 0.2929687500, 0.2929687500,303.4187927246,32.7228317261,30.7692298889,32620,38.7692
2183118.3, 0.0073242188, 0.0038818358,0,4,-4,3499,18,3481,389.6484375000,119.8730468750, 0.2929687500, 0.3417968750,303.4187927246,32.7228317261,30.7692298889,32620,38.7692
2183119.2, 0.0073242188, 0.0038818358,0,4,-4,3501,18,3483,389.6484375000,119.8730468750, 0.2929687500, 0.3906250000,303.4187927246,32.7228317261,30.7692298889,32620,38.7692
2183120.1, 0.0073242188, 0.0038818358,0,0,0,3499,18,3481,389.6484375000,119.8730468750, 0.2929687500, 0.3417968750,303.4187927246,32.7228317261,30.7692298889,32620,30.7692
2183122.1, 0.0048828125, 0.0039062500,0,4,-4,3499,18,3481,389.6484375000,119.8730468750, 0.1953125000, 0.3906250000,303.4187927246,32.7228317261,30.7692298889,32620,38.7692
2183124.0, 0.0048828125, 0.0039062500,0,4,-4,3502,19,3483,389.6484375000,119.8730468750, 0.1953125000, 0.3417968750,303.4187927246,32.7228317261,30.7692298889,32620,38.7692
2183125.9, 0.0048828125, 0.0038818358,0,4,-4,3501,19,3482,389.6484375000,119.8730468750, 0.0976562500, 0.2441406250,303.4187927246,32.7228317261,30.7692298889,32620,38.7692
